0, 0.176197, 0.336376, 0.496555, 0.61669, 0.736824, 0.810753, 0.884682, 0.921646, 0.958611, 0.973396, 0.988182, 0.992803, 0.997423, 0.99851, 0.999598, 0.999779, 0.99996, 0.999979, 0.999998, 0.999999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999999, 0.999998, 0.999979, 0.99996, 0.999779,0.999598, 0.99851, 0.997423, 0.992803, 0.988182, 0.973396, 0.958611, 0.921646, 0.884682, 0.810753, 0.736824, 0.61669, 0.496555, 0.336376,0.176197, 0
0, 0.168188, 0.336376, 0.476533, 0.61669, 0.713721, 0.810753, 0.866199, 0.921646, 0.947521, 0.973396, 0.983099, 0.992803, 0.995656, 0.99851, 0.999145, 0.999779, 0.999879, 0.999979, 0.999989, 0.999999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999999, 0.999989, 0.999979, 0.999879, 0.999779, 0.999145, 0.99851, 0.995656, 0.992803, 0.983099, 0.973396, 0.947521, 0.921646, 0.866199, 0.810753, 0.713721, 0.61669, 0.476533, 0.336376, 0.168188, 0
0, 0.168188, 0.322361, 0.476533, 0.595127, 0.713721, 0.78996, 0.866199, 0.90686, 0.947521, 0.96531, 0.983099, 0.989378, 0.995656, 0.997401, 0.999145, 0.999512, 0.999879, 0.999934, 0.999989, 0.999994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999994, 0.999989, 0.999934, 0.999879, 0.999512, 0.999145, 0.997401, 0.995656, 0.989378, 0.983099, 0.96531, 0.947521, 0.90686, 0.866199, 0.78996, 0.713721, 0.595127, 0.476533, 0.322361,0.168188, 0
0, 0.16118, 0.322361, 0.458744, 0.595127, 0.692544, 0.78996, 0.84841, 0.90686, 0.936085, 0.96531, 0.977344, 0.989378, 0.993389, 0.997401,0.998456, 0.999512, 0.999723, 0.999934, 0.999964, 0.999994, 0.999997, 1, 1, 1, 1, 1, 1, 1, 0.999997, 0.999994, 0.999964, 0.999934, 0.999723, 0.999512, 0.998456, 0.997401, 0.993389, 0.989378, 0.977344, 0.96531, 0.936085, 0.90686, 0.84841, 0.78996, 0.692544, 0.595127, 0.458744, 0.322361, 0.16118, 0
0, 0.16118, 0.309962, 0.458744, 0.575644, 0.692544, 0.770477, 0.84841, 0.892248, 0.936085, 0.956715, 0.977344, 0.985367, 0.993389, 0.995923, 0.998456, 0.999089, 0.999723, 0.999843, 0.999964, 0.999981, 0.999997, 0.999998, 1, 1, 1, 1, 1, 0.999998, 0.999997, 0.999981, 0.999964,0.999843, 0.999723, 0.999089, 0.998456, 0.995923, 0.993389, 0.985367, 0.977344, 0.956715, 0.936085, 0.892248, 0.84841, 0.770477, 0.692544, 0.575644, 0.458744, 0.309962, 0.16118, 0
0, 0.154981, 0.309962, 0.442803, 0.575644, 0.67306, 0.770477, 0.831362, 0.892248, 0.924481, 0.956715, 0.971041, 0.985367, 0.990645, 0.995923, 0.997506, 0.999089, 0.999466, 0.999843, 0.999912, 0.999981, 0.99999, 0.999998, 0.999999, 1, 1, 1, 0.999999, 0.999998, 0.99999, 0.999981, 0.999912, 0.999843, 0.999466, 0.999089, 0.997506, 0.995923, 0.990645, 0.985367, 0.971041, 0.956715, 0.924481, 0.892248, 0.831362, 0.770477, 0.67306, 0.575644, 0.442803, 0.309962, 0.154981, 0
0, 0.154981, 0.298892, 0.442803, 0.557932, 0.67306, 0.752211, 0.831362, 0.877922, 0.924481, 0.947761, 0.971041, 0.980843, 0.990645, 0.994075, 0.997506, 0.998486, 0.999466, 0.999689, 0.999912, 0.999951, 0.99999, 0.999994, 0.999999, 1, 1, 1, 0.999999, 0.999994, 0.99999, 0.999951, 0.999912, 0.999689, 0.999466, 0.998486, 0.997506, 0.994075, 0.990645, 0.980843, 0.971041, 0.947761, 0.924481, 0.877922, 0.831362, 0.752211, 0.67306, 0.557932, 0.442803, 0.298892, 0.154981, 0
0, 0.149446, 0.298892, 0.428412, 0.557932, 0.655072, 0.752211, 0.815067, 0.877922, 0.912841, 0.947761, 0.964302, 0.980843, 0.987459, 0.994075, 0.996281, 0.998486, 0.999088, 0.999689, 0.99982, 0.999951, 0.999973, 0.999994, 0.999997, 1, 1, 1, 0.999997, 0.999994, 0.999973, 0.999951, 0.99982, 0.999689, 0.999088, 0.998486, 0.996281, 0.994075, 0.987459, 0.980843, 0.964302, 0.947761, 0.912841, 0.877922, 0.815067, 0.752211, 0.655072, 0.557932, 0.428412, 0.298892, 0.149446, 0
0, 0.149446, 0.288929, 0.428412, 0.541742, 0.655072, 0.735069, 0.815067, 0.863954, 0.912841, 0.938572, 0.964302, 0.97588, 0.987459, 0.99187, 0.996281, 0.997684, 0.999088, 0.999454, 0.99982, 0.999896, 0.999973, 0.999985, 0.999997, 0.999998, 1, 0.999998, 0.999997, 0.999985, 0.999973, 0.999896, 0.99982, 0.999454, 0.999088, 0.997684, 0.996281, 0.99187, 0.987459, 0.97588, 0.964302, 0.938572, 0.912841, 0.863954, 0.815067, 0.735069, 0.655072, 0.541742, 0.428412, 0.288929, 0.149446, 0
0, 0.144464, 0.288929, 0.415335, 0.541742, 0.638405, 0.735069, 0.799512, 0.863954, 0.901263, 0.938572, 0.957226, 0.97588, 0.983875, 0.99187, 0.994777, 0.997684, 0.998569, 0.999454, 0.999675, 0.999896, 0.999941, 0.999985, 0.999992, 0.999998, 0.999998, 0.999998, 0.999992, 0.999985, 0.999941, 0.999896, 0.999675, 0.999454, 0.998569, 0.997684, 0.994777, 0.99187, 0.983875, 0.97588, 0.957226, 0.938572, 0.901263, 0.863954, 0.799512, 0.735069, 0.638405, 0.541742, 0.415335, 0.288929, 0.144464, 0
0, 0.144464, 0.2799, 0.415335, 0.52687, 0.638405, 0.718958, 0.799512, 0.850387, 0.901263, 0.929244, 0.957226, 0.970551, 0.983875, 0.989326, 0.994777, 0.996673, 0.998569, 0.999122, 0.999675, 0.999808, 0.999941, 0.999966, 0.999992, 0.999995, 0.999998, 0.999995, 0.999992, 0.999966, 0.999941, 0.999808, 0.999675, 0.999122, 0.998569, 0.996673, 0.994777, 0.989326, 0.983875, 0.970551, 0.957226, 0.929244, 0.901263, 0.850387, 0.799512, 0.718958, 0.638405, 0.52687, 0.415335, 0.2799, 0.144464, 0
0, 0.13995, 0.2799, 0.403385, 0.52687, 0.622914, 0.718958, 0.784673, 0.850387, 0.889816, 0.929244, 0.949898, 0.970551, 0.979938, 0.989326, 0.993, 0.996673, 0.997898, 0.999122, 0.999465, 0.999808, 0.999887, 0.999966, 0.99998, 0.999995, 0.999995, 0.999995, 0.99998, 0.999966, 0.999887, 0.999808, 0.999465, 0.999122, 0.997898, 0.996673, 0.993, 0.989326, 0.979938, 0.970551, 0.949898, 0.929244, 0.889816, 0.850387, 0.784673, 0.718958, 0.622914, 0.52687, 0.403385, 0.2799, 0.13995, 0
0, 0.13995, 0.271668, 0.403385, 0.51315, 0.622914, 0.703794, 0.784673, 0.837244, 0.889816, 0.919857, 0.949898, 0.964918, 0.979938, 0.986469, 0.993, 0.995449, 0.997898, 0.998681, 0.999465, 0.999676, 0.999887, 0.999934, 0.99998, 0.999988, 0.999995, 0.999988, 0.99998, 0.999934,0.999887, 0.999676, 0.999465, 0.998681, 0.997898, 0.995449, 0.993, 0.986469, 0.979938, 0.964918, 0.949898, 0.919857, 0.889816, 0.837244, 0.784673, 0.703794, 0.622914, 0.51315, 0.403385, 0.271668, 0.13995, 0
0, 0.135834, 0.271668, 0.392409, 0.51315, 0.608472, 0.703794, 0.770519, 0.837244, 0.878551, 0.919857, 0.942387, 0.964918, 0.975693, 0.986469, 0.990959, 0.995449, 0.997065, 0.998681, 0.999179, 0.999676, 0.999805, 0.999934, 0.999961, 0.999988, 0.999988, 0.999988, 0.999961, 0.999934, 0.999805, 0.999676, 0.999179, 0.998681, 0.997065, 0.995449, 0.990959, 0.986469, 0.975693, 0.964918, 0.942387, 0.919857, 0.878551, 0.837244, 0.770519, 0.703794, 0.608472, 0.51315, 0.392409, 0.271668, 0.135834, 0
0, 0.135834, 0.264121, 0.392409, 0.50044, 0.608472, 0.689495, 0.770519, 0.824535, 0.878551, 0.910469, 0.942387, 0.95904, 0.975693, 0.983326, 0.990959, 0.994012, 0.997065, 0.998122, 0.999179, 0.999492, 0.999805, 0.999883, 0.999961, 0.999974, 0.999988, 0.999974, 0.999961, 0.999883, 0.999805, 0.999492, 0.999179, 0.998122, 0.997065, 0.994012, 0.990959, 0.983326, 0.975693, 0.95904, 0.942387, 0.910469, 0.878551, 0.824535, 0.770519, 0.689495, 0.608472, 0.50044, 0.392409, 0.264121, 0.135834, 0
0, 0.132061, 0.264121, 0.382281, 0.50044, 0.594968, 0.689495, 0.757015, 0.824535, 0.867502, 0.910469, 0.934755, 0.95904, 0.971183, 0.983326, 0.988669, 0.994012, 0.996067, 0.998122, 0.998807, 0.999492, 0.999687, 0.999883, 0.999928, 0.999974, 0.999974, 0.999974, 0.999928, 0.999883, 0.999687, 0.999492, 0.998807, 0.998122, 0.996067, 0.994012, 0.988669, 0.983326, 0.971183, 0.95904, 0.934755, 0.910469, 0.867502, 0.824535, 0.757015, 0.689495, 0.594968, 0.50044, 0.382281, 0.264121, 0.132061, 0
0, 0.132061, 0.257171, 0.382281, 0.488624, 0.594968, 0.675991, 0.757015, 0.812258, 0.867502, 0.901128, 0.934755, 0.952969, 0.971183, 0.979926, 0.988669, 0.992368, 0.996067, 0.997437, 0.998807, 0.999247, 0.999687, 0.999808, 0.999928, 0.999951, 0.999974, 0.999951, 0.999928, 0.999808, 0.999687, 0.999247, 0.998807, 0.997437, 0.996067, 0.992368, 0.988669, 0.979926, 0.971183, 0.952969, 0.934755, 0.901128, 0.867502, 0.812258, 0.757015, 0.675991, 0.594968, 0.488624, 0.382281, 0.257171, 0.132061, 0
0, 0.128585, 0.257171, 0.372897, 0.488624, 0.582308, 0.675991, 0.744125, 0.812258, 0.856693, 0.901128, 0.927049, 0.952969, 0.966448, 0.979926, 0.986147, 0.992368, 0.994902, 0.997437, 0.998342, 0.999247, 0.999527, 0.999808, 0.99988, 0.999951, 0.999951, 0.999951, 0.99988, 0.999808, 0.999527, 0.999247, 0.998342, 0.997437, 0.994902, 0.992368, 0.986147, 0.979926, 0.966448, 0.952969, 0.927049, 0.901128, 0.856693, 0.812258, 0.744125, 0.675991, 0.582308, 0.488624, 0.372897, 0.257171, 0.128585, 0
0, 0.128585, 0.250741, 0.372897, 0.477603, 0.582308, 0.663216, 0.744125, 0.800409, 0.856693, 0.891871, 0.927049, 0.946748, 0.966448, 0.976297, 0.986147, 0.990525, 0.994902, 0.996622, 0.998342, 0.998935, 0.999527, 0.999703, 0.99988, 0.999915, 0.999951, 0.999915, 0.99988, 0.999703, 0.999527, 0.998935, 0.998342, 0.996622, 0.994902, 0.990525, 0.986147, 0.976297, 0.966448, 0.946748, 0.927049, 0.891871, 0.856693, 0.800409, 0.744125, 0.663216, 0.582308, 0.477603, 0.372897, 0.250741, 0.128585, 0
0, 0.125371, 0.250741, 0.364172, 0.477603, 0.570409, 0.663216, 0.731813, 0.800409, 0.84614, 0.891871, 0.91931, 0.946748, 0.961523, 0.976297, 0.983411, 0.990525, 0.993573, 0.996622, 0.997778, 0.998935, 0.999319, 0.999703, 0.999809, 0.999915, 0.999915, 0.999915, 0.999809, 0.999703, 0.999319, 0.998935, 0.997778, 0.996622, 0.993573, 0.990525, 0.983411, 0.976297, 0.961523, 0.946748, 0.91931, 0.891871, 0.84614, 0.800409, 0.731813, 0.663216, 0.570409, 0.477603, 0.364172, 0.250741, 0.125371, 0
0, 0.125371, 0.244771, 0.364172, 0.467291, 0.570409, 0.651111, 0.731813, 0.788976, 0.84614, 0.882725, 0.91931, 0.940416, 0.961523, 0.972467, 0.983411, 0.988492, 0.993573, 0.995676, 0.997778, 0.998549, 0.999319, 0.999564, 0.999809, 0.999862, 0.999915, 0.999862, 0.999809, 0.999564, 0.999319, 0.998549, 0.997778, 0.995676, 0.993573, 0.988492, 0.983411, 0.972467, 0.961523, 0.940416, 0.91931, 0.882725, 0.84614, 0.788976, 0.731813, 0.651111, 0.570409, 0.467291, 0.364172, 0.244771, 0.125371, 0
0, 0.122386, 0.244771, 0.356031, 0.467291, 0.559201, 0.651111, 0.720044, 0.788976, 0.835851, 0.882725, 0.91157, 0.940416, 0.956441, 0.972467, 0.98048, 0.988492, 0.992084, 0.995676, 0.997112, 0.998549, 0.999056, 0.999564, 0.999713, 0.999862, 0.999862, 0.999862, 0.999713, 0.999564, 0.999056, 0.998549, 0.997112, 0.995676, 0.992084, 0.988492, 0.98048, 0.972467, 0.956441, 0.940416, 0.91157, 0.882725, 0.835851, 0.788976, 0.720044, 0.651111, 0.559201, 0.467291, 0.356031, 0.244771, 0.122386, 0
0, 0.122386, 0.239208, 0.356031, 0.457616, 0.559201, 0.639622, 0.720044, 0.777947, 0.835851, 0.873711, 0.91157, 0.934006, 0.956441, 0.96846, 0.98048, 0.986282, 0.992084, 0.994598, 0.997112, 0.998084, 0.999056, 0.999385, 0.999713, 0.999788, 0.999862, 0.999788, 0.999713, 0.999385, 0.999056, 0.998084, 0.997112, 0.994598, 0.992084, 0.986282, 0.98048, 0.96846, 0.956441, 0.934006, 0.91157, 0.873711, 0.835851, 0.777947, 0.720044, 0.639622, 0.559201, 0.457616, 0.356031, 0.239208, 0.122386, 0
0, 0.119604, 0.239208, 0.348412, 0.457616, 0.548619, 0.639622, 0.708785, 0.777947, 0.825829, 0.873711, 0.903858, 0.934006, 0.951233, 0.96846, 0.977371, 0.986282, 0.99044, 0.994598, 0.996341, 0.998084, 0.998735, 0.999385, 0.999586, 0.999788, 0.999788, 0.999788, 0.999586, 0.999385, 0.998735, 0.998084, 0.996341, 0.994598, 0.99044, 0.986282, 0.977371, 0.96846, 0.951233, 0.934006, 0.903858, 0.873711, 0.825829, 0.777947, 0.708785, 0.639622, 0.548619, 0.457616, 0.348412, 0.239208, 0.119604, 0
0, 0.119604, 0.234008, 0.348412, 0.448516, 0.548619, 0.628702, 0.708785, 0.767307, 0.825829, 0.864844, 0.903858, 0.927546, 0.951233, 0.964302, 0.977371, 0.983906, 0.99044, 0.993391, 0.996341, 0.997538, 0.998735, 0.999161, 0.999586, 0.999687, 0.999788, 0.999687, 0.999586, 0.999161, 0.998735, 0.997538, 0.996341, 0.993391, 0.99044, 0.983906, 0.977371, 0.964302, 0.951233, 0.927546, 0.903858, 0.864844, 0.825829, 0.767307, 0.708785, 0.628702, 0.548619, 0.448516, 0.348412, 0.234008, 0.119604, 0
0, 0.117004, 0.234008, 0.341262, 0.448516, 0.538609, 0.628702, 0.698004, 0.767307, 0.816075, 0.864844, 0.896195, 0.927546, 0.945924, 0.964302, 0.974104, 0.983906, 0.988648, 0.993391, 0.995464, 0.997538, 0.998349, 0.999161, 0.999424, 0.999687, 0.999687, 0.999687, 0.999424, 0.999161, 0.998349, 0.997538, 0.995464, 0.993391, 0.988648, 0.983906, 0.974104, 0.964302, 0.945924, 0.927546, 0.896195, 0.864844, 0.816075, 0.767307, 0.698004, 0.628702, 0.538609, 0.448516, 0.341262, 0.234008, 0.117004, 0
0, 0.117004, 0.229133, 0.341262, 0.439935, 0.538609, 0.618307, 0.698004, 0.75704, 0.816075, 0.856135, 0.896195, 0.921059, 0.945924, 0.960014, 0.974104, 0.981376, 0.988648, 0.992056, 0.995464, 0.996907, 0.998349, 0.998887, 0.999424, 0.999556, 0.999687, 0.999556, 0.999424, 0.998887, 0.998349, 0.996907, 0.995464, 0.992056, 0.988648, 0.981376, 0.974104, 0.960014, 0.945924, 0.921059, 0.896195, 0.856135, 0.816075, 0.75704, 0.698004, 0.618307, 0.538609, 0.439935, 0.341262, 0.229133, 0.117004, 0
0, 0.114567, 0.229133, 0.334534, 0.439935, 0.529121, 0.618307, 0.687673, 0.75704, 0.806587, 0.856135, 0.888597, 0.921059, 0.940537, 0.960014, 0.970695, 0.981376, 0.986716, 0.992056, 0.994481, 0.996907, 0.997897, 0.998887, 0.999221, 0.999556, 0.999556, 0.999556, 0.999221, 0.998887, 0.997897, 0.996907, 0.994481, 0.992056, 0.986716, 0.981376, 0.970695, 0.960014, 0.940537, 0.921059, 0.888597, 0.856135, 0.806587, 0.75704, 0.687673, 0.618307, 0.529121, 0.439935, 0.334534, 0.229133, 0.114567, 0
0, 0.114567, 0.22455, 0.334534, 0.431828, 0.529121, 0.608397, 0.687673, 0.74713, 0.806587, 0.847592, 0.888597, 0.914567, 0.940537, 0.955616, 0.970695, 0.978706, 0.986716, 0.990599, 0.994481, 0.996189, 0.997897, 0.998559, 0.999221, 0.999388, 0.999556, 0.999388, 0.999221, 0.998559, 0.997897, 0.996189, 0.994481, 0.990599, 0.986716, 0.978706, 0.970695, 0.955616, 0.940537, 0.914567, 0.888597, 0.847592, 0.806587, 0.74713, 0.687673, 0.608397, 0.529121, 0.431828, 0.334534, 0.22455, 0.114567, 0
0, 0.112275, 0.22455, 0.328189, 0.431828, 0.520112, 0.608397, 0.677764, 0.74713, 0.797361, 0.847592, 0.88108, 0.914567, 0.935091, 0.955616, 0.967161, 0.978706, 0.984652, 0.990599, 0.993394, 0.996189, 0.997374, 0.998559, 0.998974, 0.999388, 0.999388, 0.999388, 0.998974, 0.998559, 0.997374, 0.996189, 0.993394, 0.990599, 0.984652, 0.978706, 0.967161, 0.955616, 0.935091, 0.914567, 0.88108, 0.847592, 0.797361, 0.74713, 0.677764, 0.608397, 0.520112, 0.431828, 0.328189, 0.22455, 0.112275, 0
0, 0.112275, 0.220232, 0.328189, 0.424151, 0.520112, 0.598938, 0.677764, 0.737562, 0.797361, 0.83922, 0.88108, 0.908085, 0.935091, 0.951126, 0.967161, 0.975906, 0.984652, 0.989023, 0.993394, 0.995384, 0.997374, 0.998174, 0.998974, 0.999181, 0.999388, 0.999181, 0.998974, 0.998174, 0.997374, 0.995384, 0.993394, 0.989023, 0.984652, 0.975906, 0.967161, 0.951126, 0.935091, 0.908085, 0.88108, 0.83922, 0.797361, 0.737562, 0.677764, 0.598938, 0.520112, 0.424151, 0.328189, 0.220232, 0.112275, 0
0, 0.110116, 0.220232, 0.322191, 0.424151, 0.511544, 0.598938, 0.66825, 0.737562, 0.788391, 0.83922, 0.873653, 0.908085, 0.929606, 0.951126, 0.963516, 0.975906, 0.982465, 0.989023, 0.992204, 0.995384, 0.996779, 0.998174, 0.998677, 0.999181, 0.999181, 0.999181, 0.998677, 0.998174, 0.996779, 0.995384, 0.992204, 0.989023, 0.982465, 0.975906, 0.963516, 0.951126, 0.929606, 0.908085, 0.873653, 0.83922, 0.788391, 0.737562, 0.66825, 0.598938, 0.511544, 0.424151, 0.322191, 0.220232, 0.110116, 0
